IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
256,290,304,282	146,162,156,135	308,247,290,280	165,128,135,156	366	224
98,113,104,92	146,162,156,135	128,72,111,90	165,128,135,156	270	224
39,51,46,58	80,95,75,86	41,49,56,40	77,100,103,67	232	299
0,4,0,3	21,21,12,20	0,0,1,0	25,18,28,17	259	453
4,11,6,5	21,21,12,20	7,5,8,7	25,18,28,17	263	453
9,9,6,11	9,16,5,6	8,5,8,9	14,4,11,6	263	262
4,5,1,5	3,2,0,4	5,3,5,3	1,0,0,2	247	263
6,6,3,6	6,6,5,5	8,4,5,3	11,4,8,9	247	263
2,2,2,3	2,0,3,0	2,0,0,5	3,0,2,4	297	210
3,4,3,3	8,11,15,8	5,5,1,7	6,7,4,5	297	210
0,0,0,0	34,42,40,36	0,1,0,0	19,25,19,32	213	210
3,8,6,5	37,36,38,26	3,5,0,10	21,17,15,30	297	210
64,51,56,47	44,57,58,47	49,70,45,66	30,27,19,36	712	210
3,4,10,6	44,57,58,47	3,5,3,5	30,27,19,36	206	210
8,5,2,1	37,41,45,37	5,5,2,1	20,23,18,35	356	210
7,12,12,18	2,2,0,0	11,14,9,8	1,2,0,2	297	213
5,7,5,4	2,2,0,0	4,6,1,6	1,2,0,2	356	213
6,8,7,13	2,2,0,0	7,10,5,9	1,2,0,2	297	213
70,52,60,55	2,2,0,1	49,71,48,69	1,2,0,2	712	213
13,4,4,3	2,2,0,1	4,2,0,2	1,2,0,2	206	213
1,2,0,0	5,6,5,10	2,0,0,1	6,10,5,4	206	297
5,6,6,3	7,10,8,13	7,4,3,5	10,15,6,11	206	297
63,39,55,45	79,63,46,48	57,34,59,65	69,50,76,88	259	227
87,77,64,70	97,74,71,58	71,94,68,102	73,101,82,99	287	236
44,41,46,19	97,74,71,58	29,23,40,38	73,101,82,99	323	236
14,20,20,15	2,6,4,7	22,26,27,26	5,1,1,2	252	245
28,26,25,30	29,46,52,54	33,20,25,25	53,39,66,58	274	342
120,129,149,96	40,37,40,23	116,100,140,102	27,26,41,35	408	220
52,64,55,66	63,98,91,60	55,57,52,55	74,68,60,64	211	233
67,99,92,76	20,42,34,35	78,66,98,84	43,44,47,35	233	207
18,34,20,27	14,13,12,15	35,36,41,24	18,20,16,24	323	263
8,11,12,5	14,13,12,16	15,11,15,10	19,21,18,23	323	263
13,20,6,12	14,13,12,16	19,12,15,10	19,21,18,23	248	263
13,20,6,12	8,11,12,5	19,12,15,10	15,11,15,10	248	323
13,20,6,12	15,28,23,15	19,11,15,11	33,23,36,35	248	323
116,108,170,137	128,130,140,146	138,108,128,132	142,117,120,148	265	234
2,0,0,4	0,3,0,3	0,0,0,1	2,3,2,0	233	357
0,0,1,2	0,3,0,3	3,1,2,0	2,3,2,0	472	357
31,27,29,23	15,13,7,10	27,21,13,31	15,7,4,22	366	223
52,70,66,66	13,14,19,15	39,62,56,59	17,14,5,9	865	292
26,23,36,19	63,37,59,47	21,30,15,19	46,43,45,47	188	227
86,102,111,95	58,53,75,60	118,109,92,118	56,58,46,59	292	249
59,50,90,81	122,143,164,143	49,68,45,61	138,118,142,126	273	348
67,46,65,52	96,75,92,87	55,34,44,51	70,79,68,70	229	273
182,195,186,204	33,27,37,30	142,112,99,105	41,21,15,14	326	225
92,75,67,75	27,28,26,30	69,44,37,67	33,16,18,23	225	249
92,75,66,75	0,1,2,0	69,45,37,67	0,1,0,0	225	249
71,73,92,77	156,184,143,170	85,51,37,49	136,91,88,107	249	195
27,36,53,34	41,45,36,44	30,30,17,22	30,20,24,27	249	195
27,36,53,34	43,43,50,49	30,30,17,22	37,20,31,26	249	191
41,45,36,44	43,43,50,49	30,20,24,27	37,20,31,26	195	191
49,68,71,37	41,64,52,45	45,56,40,50	34,44,49,28	338	281
49,68,71,37	1,0,1,1	45,56,40,50	0,0,0,6	338	281
45,47,53,44	32,45,27,39	40,50,35,43	34,35,34,28	281	264
14,20,24,16	17,20,10,17	21,19,20,30	22,13,21,19	233	221
2,2,4,1	22,21,26,34	2,9,5,4	30,24,16,25	291	344
31,30,37,38	55,39,47,44	52,37,34,44	60,53,62,62	344	292
32,38,19,27	18,23,25,17	23,20,27,18	14,28,18,15	252	233
14,29,6,11	21,16,13,22	13,20,11,9	23,20,19,29	205	233
14,28,5,11	22,23,27,21	13,20,11,8	26,24,30,20	205	226
1852,1906,1820,1773	111,80,97,83	1302,1048,1320,1164	78,61,80,57	4038	297
1852,1906,1820,1773	106,79,97,82	1302,1048,1320,1164	76,61,80,57	4038	294
7,2,7,12	5,8,2,4	3,1,5,5	11,5,5,1	262	231
281,289,331,271	286,278,277,245	293,265,339,254	286,253,279,258	269	308
18,3,7,5	20,6,7,8	5,3,8,7	3,8,7,6	227	265
14,24,29,18	22,18,17,13	17,20,19,17	17,26,14,16	271	257
23,28,42,26	16,10,17,16	22,20,24,22	19,22,9,12	271	304
32,39,40,29	188,174,130,123	25,22,31,24	165,118,125,167	235	305
7,9,15,5	85,94,53,65	7,9,6,6	66,64,79,80	244	264
1,0,0,0	84,94,79,76	0,1,1,0	76,70,47,69	210	211
0,0,1,0	1,4,3,0	0,0,0,0	0,0,1,0	226	236
439,505,566,546	320,376,404,374	524,419,526,439	405,357,416,354	283	269
18,18,15,24	27,19,20,15	15,14,23,19	25,11,37,22	231	186
82,84,105,108	80,75,117,137	115,75,99,107	99,130,107,117	304	313
39,30,19,26	41,43,33,43	18,23,15,25	29,38,16,34	226	274
136,144,155,144	158,173,167,166	145,125,156,149	210,179,217,208	312	362
173,182,187,165	159,170,153,154	211,194,157,195	179,135,168,157	362	321
424,503,561,560	275,322,296,305	505,358,330,376	281,244,266,300	386	260
214,299,241,264	396,429,464,489	266,242,254,255	486,399,485,455	201	340
1,1,2,2	61,43,41,45	0,2,1,3	37,40,44,45	222	342
2,4,2,0	61,43,41,45	2,2,0,3	37,40,44,45	318	342
11,22,14,13	48,60,48,39	11,10,14,10	35,58,42,63	321	417
29,33,23,24	28,23,40,29	21,17,15,21	21,24,19,28	261	295
16,35,35,35	11,16,23,16	26,39,22,25	19,8,13,19	296	261
13,30,30,25	17,14,21,28	29,24,23,41	37,23,28,39	270	234
2,2,5,3	17,14,21,28	4,9,4,5	37,23,28,39	303	234
7,11,7,9	17,14,21,28	18,15,15,7	37,23,28,39	402	234
78,105,115,93	59,59,88,88	86,90,83,83	97,66,72,92	325	277
118,125,127,136	0,0,1,0	105,95,91,107	0,0,0,0	280	235
118,125,127,136	132,138,119,161	105,95,91,107	137,114,115,148	280	238
327,309,290,332	2,3,2,4	286,235,276,328	3,2,0,0	351	235
327,309,290,332	134,139,120,167	286,235,276,328	141,116,116,152	351	238
1,2,0,2	148,133,124,151	0,4,2,0	139,128,129,151	238	235
1,2,0,2	357,345,322,387	0,4,2,0	350,305,328,360	238	238
4,7,6,0	156,109,108,142	0,4,2,5	171,132,128,164	218	259
167,130,132,154	48,40,35,31	208,169,125,153	55,42,25,42	259	257
69,45,51,54	48,40,35,31	69,67,54,45	55,41,25,43	259	257
23,29,31,22	27,30,25,19	22,24,41,23	41,27,30,25	277	325
84,61,54,52	40,64,47,46	36,66,28,44	45,32,53,53	258	254
27,27,25,34	106,108,104,91	23,29,30,35	105,71,92,120	200	296
35,15,32,18	42,28,43,31	24,18,17,17	35,25,52,41	302	409
90,120,128,123	97,103,116,120	109,114,118,115	104,94,131,122	236	288
84,89,82,79	46,44,26,30	70,58,76,58	34,28,32,38	401	227
14,15,18,35	79,89,79,79	12,8,29,17	77,74,79,90	249	242
145,195,170,179	161,175,183,195	160,166,204,139	189,142,198,175	315	279
60,48,62,64	2,5,1,1	57,56,41,52	3,0,0,2	378	270
60,48,62,64	12,12,11,6	57,56,41,52	19,11,6,7	378	798
44,60,60,59	56,70,56,59	65,44,57,49	62,52,57,52	201	223
30,26,22,26	18,20,17,16	31,12,16,17	22,13,12,19	264	218
26,23,30,37	17,20,15,16	26,26,18,12	21,9,12,17	305	218
2,2,2,2	17,20,15,16	2,1,9,1	21,9,12,17	264	218
26,23,30,37	2,2,2,2	26,26,18,12	2,1,9,1	305	264
21,23,32,37	25,32,26,30	27,30,18,15	30,19,25,21	305	264
129,151,128,152	111,135,133,100	139,163,170,162	150,95,141,130	290	297
129,150,128,151	111,135,133,100	138,163,171,158	150,95,141,130	267	297
134,153,130,155	111,135,133,100	141,167,173,163	150,95,141,130	263	297
144,145,141,139	104,134,130,97	125,145,149,146	143,94,138,127	260	297
1,2,3,4	33,30,28,41	4,3,5,11	53,48,49,51	178	364
47,67,68,59	3,5,7,1	67,54,74,78	5,7,9,7	511	178
38,57,57,48	3,6,8,4	59,40,62,62	9,8,14,13	403	218
36,24,68,48	31,18,38,26	56,29,49,54	26,23,29,31	262	215
16,10,15,13	49,58,66,74	11,8,6,11	54,38,57,48	180	215
15,10,15,13	59,67,88,68	11,9,6,11	61,41,31,46	180	358
12,5,9,9	153,181,237,191	6,4,8,1	154,115,120,129	215	358
51,47,31,42	153,181,237,190	47,22,35,38	154,115,120,129	215	358
143,182,217,200	137,136,182,175	152,107,120,125	84,112,98,105	358	353
133,159,216,172	134,141,147,163	113,113,130,120	99,98,95,111	353	363
48,50,57,53	46,71,53,50	33,34,35,40	36,49,25,35	363	259
134,130,163,165	46,72,53,50	88,95,83,102	36,49,26,35	363	259
134,129,163,165	9,14,7,13	88,94,83,102	12,7,15,3	363	259
88,90,88,107	4,10,17,13	72,67,59,60	9,8,7,12	259	164
78,77,82,91	497,527,580,592	57,61,45,57	429,394,348,362	259	950
10,12,16,11	21,28,19,29	15,6,26,6	16,23,18,20	278	167
10,12,16,11	81,116,73,86	15,6,26,6	88,59,73,85	278	201
13,10,11,6	4,6,6,6	7,17,10,7	8,6,7,11	262	251
0,2,3,3	7,9,10,8	5,5,7,6	13,2,9,10	218	224
10,18,16,14	14,15,19,13	19,13,10,7	13,17,16,12	302	212
28,29,38,24	14,15,19,13	39,33,35,26	13,17,16,12	342	212
1,0,0,0	49,68,56,38	1,1,1,2	41,43,34,40	209	258
44,41,37,41	43,45,57,40	43,21,43,28	53,38,42,44	264	261
16,19,18,14	56,91,85,85	18,7,9,20	71,67,61,50	179	278
27,33,27,28	23,25,15,18	24,25,24,31	17,15,15,13	243	262
13,8,4,4	23,25,15,19	9,6,9,8	17,14,15,13	243	262
40,39,42,28	23,25,15,19	35,45,41,24	17,14,15,13	279	262
40,39,42,28	13,8,4,4	35,45,41,24	9,6,9,8	279	243
1,0,0,1	9,5,3,4	0,0,0,1	7,6,3,6	247	243
39,38,40,28	21,15,23,20	33,46,40,24	12,22,16,7	279	243
1,0,0,1	18,12,22,20	0,0,0,1	10,22,13,5	247	243
0,0,1,0	5,7,3,7	1,0,0,3	13,6,13,1	289	271
97,97,117,107	134,129,142,142	115,87,121,122	136,120,116,154	305	342
458,524,617,560	725,701,888,847	575,450,596,582	877,786,913,850	262	293
121,137,152,145	634,617,713,710	132,137,169,130	734,595,706,679	197	262
175,193,146,161	0,1,1,2	199,139,193,153	2,1,2,4	309	200
175,193,146,161	259,273,247,241	199,139,193,153	322,265,272,330	309	505
50,69,47,63	5,9,4,9	66,59,67,70	4,4,3,9	200	200
70,94,72,52	55,62,64,62	80,82,90,85	69,69,63,65	208	219
70,94,72,52	10,23,19,26	80,82,90,85	29,22,17,25	208	223
75,110,126,104	103,115,110,109	120,118,96,107	134,98,99,131	272	273
75,110,128,104	84,102,91,97	121,118,96,106	100,83,85,110	272	233
174,193,178,165	108,103,121,126	181,129,166,172	155,130,139,140	322	272
70,98,96,83	118,152,164,151	70,63,67,72	167,166,139,159	252	322
57,77,73,63	69,84,84,105	69,57,45,53	97,70,68,90	238	279
56,60,79,54	45,40,42,36	68,37,66,58	43,37,44,63	267	250
65,80,82,63	46,44,40,48	92,75,96,84	49,49,55,44	416	307
1,1,1,2	11,4,4,8	2,0,0,0	20,15,8,8	273	243
1,1,1,2	12,3,7,7	2,0,0,0	20,12,13,10	273	247
97,83,96,98	77,77,55,52	109,103,103,112	75,76,76,86	238	227
78,75,48,64	132,99,113,93	67,82,69,89	114,112,102,152	217	238
144,179,122,130	27,37,31,32	144,125,134,134	38,28,35,39	273	179
7,6,5,5	39,25,26,25	4,5,1,2	20,43,22,34	155	188
9,15,17,22	16,33,27,34	24,19,15,21	28,45,22,30	290	315
54,53,41,39	59,58,63,63	28,29,27,28	62,46,29,43	291	310
40,65,53,49	60,47,59,50	41,37,29,30	29,23,36,42	310	326
70,54,63,70	4,2,9,5	80,64,60,83	13,6,8,6	248	246
72,56,64,62	27,23,35,36	80,66,61,82	30,33,37,49	248	246
67,76,75,82	8,7,12,19	69,76,75,96	15,23,22,16	246	316
116,127,129,135	127,151,161,172	144,116,129,115	148,139,152,182	284	270
1,5,4,1	127,151,161,172	2,5,4,0	148,139,152,182	327	270
78,71,57,40	127,151,161,172	51,37,34,44	148,139,152,182	993	270
624,649,618,656	875,905,800,790	796,733,724,795	1111,958,938,990	221	1497
624,649,618,656	10,2,7,4	796,733,724,795	10,7,2,5	221	220
6,5,9,8	97,117,126,105	3,6,4,9	103,88,118,106	251	1454
14,13,16,10	112,71,133,88	15,25,20,14	87,94,91,110	179	264
11,18,22,16	246,269,223,253	19,11,18,13	205,149,183,200	219	312
644,627,625,565	246,269,223,253	502,362,460,440	205,149,183,200	775	312
641,668,645,587	246,269,222,253	533,372,473,475	206,149,183,200	775	312
215,242,211,222	291,278,322,287	187,146,201,171	189,182,190,226	312	316
66,50,61,58	60,44,58,43	65,49,60,66	62,32,43,36	254	209
73,92,57,79	37,45,35,35	62,66,65,84	40,34,39,42	245	205
74,91,56,78	37,45,35,35	62,63,65,79	40,34,39,42	241	205
517,443,533,581	760,692,872,866	550,544,580,573	977,828,960,892	294	356
6,3,8,15	759,690,871,864	13,11,11,8	973,828,954,889	294	356
98,114,104,125	759,690,871,864	140,122,104,102	973,828,954,889	304	356
98,114,104,125	6,3,8,15	140,122,104,102	13,11,11,8	304	294
470,440,532,511	530,498,575,583	563,583,536,511	579,674,635,652	304	294
95,116,101,125	534,498,577,586	135,121,108,103	588,678,636,655	304	294
307,322,381,365	621,560,639,700	374,352,395,370	683,662,677,678	342	304
4,8,8,9	8,18,12,6	3,4,5,5	10,5,8,10	222	203
0,3,2,0	8,18,11,4	1,3,3,1	10,5,8,10	222	203
63,70,49,67	16,10,8,13	49,42,27,36	9,2,2,1	670	222
6,13,9,10	5,13,12,10	8,9,10,9	21,8,14,12	415	315
34,59,51,35	11,14,10,19	23,41,53,21	11,15,20,7	284	203
10,0,5,0	11,14,10,19	1,3,2,2	11,15,20,7	311	203
24,26,34,28	23,36,36,22	27,21,44,32	25,34,35,40	293	284
23,32,30,23	35,64,52,39	14,17,28,10	29,39,53,24	293	293
476,495,511,551	2,10,10,8	423,444,401,397	6,10,2,5	1539	179
5,10,4,5	2,11,12,9	5,7,1,10	6,11,2,5	167	179
53,50,66,64	160,185,207,190	57,38,41,62	179,175,158,175	311	588
43,44,45,37	44,30,39,42	30,16,19,17	35,25,15,18	274	294
5,5,1,7	2,0,0,0	3,7,5,0	0,0,0,0	284	284
334,267,327,326	438,429,463,497	275,315,277,291	531,468,455,446	194	225
6,9,3,11	22,8,14,21	5,3,9,10	17,10,14,15	221	251
6,5,11,13	12,8,16,11	6,1,7,7	11,3,9,12	211	221
13,3,10,14	12,6,8,15	9,6,8,6	3,3,6,13	245	211
0,0,0,2	0,0,0,0	0,1,2,2	0,0,2,1	254	292
1,1,2,4	8,6,19,13	1,1,4,3	12,10,12,5	194	219
32,24,14,18	24,33,20,31	20,17,14,28	22,29,43,27	205	258
0,0,4,1	5,2,2,3	0,2,1,1	4,5,2,6	232	271
67,84,91,99	85,127,120,94	96,82,76,92	108,97,95,107	321	341
33,51,31,35	192,205,155,182	17,26,17,29	133,150,130,150	226	462
31,51,31,35	107,123,97,110	19,26,17,29	76,106,77,96	226	462
213,222,177,200	80,67,55,64	159,162,141,171	49,56,49,44	462	269
31,35,21,25	12,8,8,15	20,19,22,25	23,8,18,9	276	210
2,0,1,0	54,40,50,37	0,0,1,0	39,36,55,57	213	263
37,27,52,40	18,26,25,31	34,28,51,32	48,29,29,42	432	462
48,64,48,56	153,185,144,180	61,69,55,49	144,166,156,185	202	304
0,1,0,3	78,107,61,90	1,1,1,2	71,88,76,74	243	291
27,26,16,22	78,107,61,90	13,17,14,14	71,88,76,74	311	291
39,49,19,45	78,107,61,90	31,55,57,48	71,88,76,74	314	291
44,59,61,65	21,11,13,21	46,45,41,42	10,19,8,14	318	254
248,247,255,267	147,168,162,148	288,249,282,260	170,151,161,185	333	257
243,238,293,259	270,270,306,264	280,220,316,277	279,257,311,307	272	245
176,175,250,162	251,259,281,276	215,189,232,167	295,233,307,299	272	272
108,141,131,116	122,125,147,107	138,118,154,122	142,145,130,137	224	246
194,170,179,167	71,93,112,82	189,155,196,189	116,105,125,102	245	224
376,339,353,319	408,398,420,375	282,261,257,284	338,328,319,365	325	324
59,90,72,71	196,204,223,226	76,75,81,94	217,201,206,206	208	322
203,219,227,202	72,61,70,49	228,216,207,231	74,62,56,57	322	188
478,515,519,436	281,284,337,264	563,526,551,608	301,296,359,391	458	404
258,269,295,230	13,13,11,7	269,245,208,274	14,5,17,12	340	270
0,1,0,1	0,0,0,0	0,0,0,0	0,1,0,1	191	245
45,62,44,50	72,95,87,104	47,33,35,57	78,83,78,102	269	362
81,88,74,89	97,82,97,95	72,79,69,80	79,61,75,77	362	360
76,85,93,99	38,31,27,34	80,77,76,84	24,30,18,19	360	229
39,46,47,48	20,16,23,29	33,32,27,37	26,27,22,18	229	207
36,41,63,40	1,0,1,2	49,39,53,51	0,0,1,0	260	203
76,94,128,102	1,0,1,2	98,88,90,102	0,0,1,0	238	203
3,6,2,4	15,10,11,15	0,0,1,3	12,7,13,12	197	313
39,46,58,49	26,47,43,30	23,30,22,29	19,21,17,18	266	209
0,0,1,0	1,4,2,0	0,0,0,0	2,0,0,3	206	246
0,0,0,1	11,5,3,3	0,0,0,0	8,4,5,4	238	258
0,0,0,0	2,1,0,2	1,0,0,0	0,0,1,0	238	258
2,1,0,3	2,7,5,8	0,0,0,0	8,5,4,2	258	266
176,141,156,158	101,108,120,103	157,175,131,164	124,90,82,78	278	276
176,141,156,158	3,7,4,4	157,175,131,164	1,3,7,5	278	220
176,141,156,158	0,2,1,0	157,175,131,164	2,1,4,6	278	186
2,3,0,4	4,1,3,3	1,0,0,1	8,1,10,6	260	236
0,1,0,2	1,0,2,1	0,0,0,1	3,1,5,1	260	236
41,49,33,48	5,3,6,2	39,43,25,41	8,3,3,6	167	344
41,49,33,48	18,19,16,12	39,43,25,41	24,9,17,10	167	257
265,275,247,250	195,172,212,181	222,199,197,177	172,185,155,161	317	306
156,136,131,139	71,76,58,84	177,192,140,179	77,74,98,79	333	236
23,24,22,28	65,52,55,56	26,17,14,16	72,48,41,36	332	267
11,10,8,12	36,28,31,32	0,3,3,4	13,18,11,21	255	285
47,44,42,37	21,31,26,23	25,28,9,26	12,7,21,15	362	543
48,41,38,33	24,31,26,23	25,24,13,20	12,8,19,13	362	543
76,62,51,63	67,71,65,68	35,44,15,29	38,30,45,25	362	543
76,62,51,63	36,28,31,32	35,44,15,29	13,18,11,21	362	285
67,71,65,68	36,28,31,32	38,30,45,25	13,18,11,21	543	285
69,74,70,77	44,35,35,36	39,36,48,31	13,22,12,27	543	285
69,74,70,77	44,31,31,30	39,36,48,31	13,18,15,21	543	281
2,5,0,2	8,11,4,8	2,1,0,0	1,5,0,2	196	244
1,7,0,1	8,8,5,8	1,0,0,0	3,3,0,1	196	244
2,4,0,1	39,34,33,34	1,0,0,0	13,18,14,23	196	285
2,4,0,1	41,33,33,32	1,0,0,0	13,19,12,21	196	281
35,27,13,31	75,70,65,48	11,20,7,9	29,37,23,28	290	218
6,2,2,2	82,78,63,52	2,1,2,1	83,74,119,123	249	431
1,0,1,0	1,0,1,4	3,0,0,0	3,3,1,0	227	347
0,0,1,2	6,12,9,16	4,0,6,0	18,15,16,19	285	331
6,6,10,10	6,12,9,16	9,1,8,5	18,15,16,19	288	331
197,191,226,209	111,188,190,168	187,193,177,179	169,170,160,164	286	263
92,89,82,65	22,15,8,19	85,66,100,102	11,13,10,7	224	161
41,44,44,41	57,39,43,62	52,42,44,49	57,45,75,67	231	268
16,43,32,21	17,20,20,20	18,12,35,29	20,12,18,25	213	225
23,22,23,34	34,23,22,17	25,25,23,27	25,24,24,23	201	213
18,20,30,24	29,18,25,36	11,22,15,15	16,29,14,8	392	336
44,38,44,40	92,72,94,113	46,37,28,43	75,68,64,68	208	203
149,132,143,133	154,198,138,172	81,66,98,94	148,133,137,143	224	244
41,61,56,62	37,40,48,51	62,44,47,37	50,28,33,24	237	247
44,32,45,34	63,58,68,46	33,26,38,25	63,57,56,54	249	297
78,87,102,84	149,125,130,114	87,89,90,109	113,113,155,115	207	255
107,131,128,150	35,35,42,46	153,165,145,129	41,37,63,38	351	217
22,25,30,41	65,58,56,65	51,31,37,47	67,70,79,57	217	227
22,25,30,40	6,0,2,0	52,31,37,49	0,4,3,0	217	227
22,25,30,40	2,7,2,4	52,31,37,49	1,2,2,8	217	212
6,0,1,0	0,1,1,7	0,4,3,0	3,5,1,6	227	212
6,0,2,0	2,7,2,4	0,4,3,0	1,2,2,8	227	212
42,40,52,33	0,1,1,8	55,40,51,49	3,5,1,5	227	212
42,40,57,33	2,7,2,5	55,38,51,49	1,2,2,7	227	212
36,45,46,51	126,116,111,119	51,38,72,47	162,94,119,154	212	338
0,0,1,0	3,0,0,0	0,0,0,1	0,1,2,0	178	293
0,0,1,0	1,2,2,2	0,0,0,1	0,2,2,3	178	233
38,39,34,47	52,57,45,34	25,29,20,21	27,34,16,15	257	264
15,9,7,12	3,0,0,1	10,10,9,11	0,0,0,0	268	233
0,0,1,0	1152,1264,1373,1301	0,0,1,1	1078,906,1165,1161	208	208
56,98,38,48	17,12,10,10	50,51,42,55	8,11,7,19	980	416
56,98,38,48	34,26,22,24	50,51,42,55	22,24,29,25	980	542
17,12,10,10	34,26,22,24	8,11,7,19	22,24,29,25	416	542
100,95,166,155	103,132,167,156	136,94,176,126	138,126,154,144	270	242
147,140,173,166	215,230,247,228	175,145,164,162	241,232,247,287	242	303
157,162,199,191	145,153,140,152	197,146,172,195	147,140,144,150	340	306
17,17,22,10	2,4,3,5	18,23,14,14	9,4,1,4	340	314
27,18,16,16	1,0,1,0	15,21,17,25	1,0,0,0	302	190
4,5,4,1	21,22,27,28	3,0,2,5	24,32,19,24	270	206
63,44,37,32	36,24,45,28	20,21,24,25	21,18,20,28	270	378
93,79,72,91	69,69,74,85	82,78,65,87	58,56,47,58	278	245
91,80,70,92	60,39,72,67	83,78,67,85	53,36,52,59	278	245
91,80,70,92	11,14,11,6	83,78,67,85	9,11,12,11	278	170
60,39,72,67	11,14,11,6	53,36,52,59	9,11,12,11	245	170
132,128,112,114	14,14,13,5	104,99,91,132	9,14,12,13	245	170
41,30,49,43	14,14,13,5	37,29,31,53	9,14,12,13	224	170
9,11,3,18	4,1,5,1	6,13,7,9	11,7,9,9	263	182
9,11,3,18	86,108,78,94	6,13,7,9	56,71,59,73	263	170
4,1,5,1	86,108,78,94	11,7,9,9	56,71,59,73	182	170
11,17,8,15	123,98,90,85	20,11,17,13	114,86,95,85	272	255
901,967,815,849	126,96,85,125	895,778,771,891	89,113,105,130	974	238
202,201,179,205	316,317,325,269	232,227,238,236	420,382,369,361	265	322
110,109,98,90	210,211,199,181	149,135,124,127	228,262,270,228	231	248
381,413,349,380	398,386,394,388	330,296,351,341	408,380,377,363	279	266
210,252,236,244	408,440,445,403	217,218,206,249	421,363,387,386	284	267
346,380,437,388	274,290,253,243	354,340,315,314	251,227,251,224	382	262
120,148,172,159	306,360,366,393	163,133,131,137	312,297,330,310	382	299
345,380,437,388	307,367,365,400	354,339,316,314	312,303,335,314	382	299
0,0,1,0	649,687,788,713	0,0,0,0	633,613,608,578	261	382
2,3,4,6	0,0,0,0	3,1,1,1	1,0,3,0	261	237
15,7,8,10	27,25,23,31	11,4,10,8	10,19,21,19	195	259
1,0,2,2	0,0,0,0	0,0,1,0	1,0,0,0	206	212
100,112,125,126	78,92,110,100	93,126,126,121	112,88,83,113	238	224
36,28,42,38	54,69,64,56	23,16,25,39	60,55,65,60	209	273
2,4,2,1	28,24,17,18	4,1,1,1	16,24,27,32	364	208
2,7,3,6	13,19,19,23	6,4,4,4	7,11,8,14	236	291
21,26,20,17	37,39,44,28	21,20,24,15	36,34,38,39	258	309
18,23,14,21	18,27,17,27	18,21,14,23	29,15,30,34	256	295
18,19,31,16	23,40,28,18	18,12,18,10	20,19,27,16	282	305
1,0,0,0	1,0,1,0	0,0,0,0	1,2,2,0	188	266
1594,1611,1816,1804	865,718,1037,765	1618,1456,1551,1689	959,885,951,979	316	316
19,19,10,18	46,39,23,55	12,13,15,11	32,24,32,26	179	266
19,19,21,27	20,20,13,25	19,12,11,14	9,18,14,19	233	212
19,19,21,27	32,22,24,18	19,12,11,14	28,18,25,15	233	260
27,15,19,28	16,17,21,24	25,13,18,17	19,16,20,15	212	218
39,29,23,36	16,17,21,24	29,18,30,22	19,16,20,15	260	218
160,191,195,179	0,1,3,2	154,128,140,139	1,0,4,1	198	267
95,123,131,102	205,227,176,185	92,87,84,94	208,205,202,204	198	267
95,123,131,102	181,224,154,149	92,87,84,94	126,155,155,138	198	581
234,245,186,209	50,49,52,51	238,226,226,221	44,23,36,35	337	248
234,245,186,209	129,168,144,144	238,226,226,221	103,97,122,87	337	267
440,493,407,399	50,49,52,51	441,397,419,462	44,23,36,35	267	248
440,493,407,399	129,168,144,144	441,397,419,462	103,97,122,87	267	267
187,207,194,175	57,56,60,64	184,153,162,195	52,26,46,42	267	267
187,207,194,175	389,462,376,384	184,153,162,195	361,327,353,405	267	275
57,56,60,64	389,462,376,384	52,26,46,42	361,327,353,405	267	275
6,2,8,12	2,7,4,4	10,2,5,4	1,3,3,1	234	209
10,11,5,7	7,1,4,3	5,3,6,10	6,1,2,4	209	205
3,7,5,5	1,0,3,1	6,3,5,8	0,0,1,0	209	205
112,106,142,121	128,119,128,133	114,72,98,92	144,93,115,89	358	257
80,104,94,97	7,6,3,8	82,71,62,66	7,2,7,6	272	265
80,104,94,97	6,4,2,9	82,71,62,66	6,1,7,6	272	239
353,358,359,380	73,91,106,80	304,275,334,325	79,78,74,71	845	291
46,67,31,49	34,31,34,49	33,51,45,48	21,41,35,24	277	228
24,36,30,38	48,55,57,63	33,16,30,18	46,53,80,59	228	312
61,70,73,85	46,50,46,31	58,70,81,52	44,46,37,38	312	244
2,0,0,0	1,2,0,0	0,0,0,0	1,0,0,0	257	201
87,60,84,65	47,60,63,63	72,64,66,81	63,56,57,82	359	275
137,118,154,110	47,60,63,63	116,125,125,148	63,56,57,82	502	275
1,0,1,2	50,60,58,63	6,0,4,1	64,57,62,82	273	275
30,33,38,31	48,61,57,63	41,41,37,42	66,56,57,82	273	275
0,1,1,0	5,7,4,7	2,4,0,0	5,10,4,3	200	310
249,319,314,288	18,34,29,31	292,195,271,327	35,34,43,43	300	318
249,319,314,288	194,242,238,237	292,195,271,327	206,181,203,210	300	286
20,39,41,40	43,44,49,43	20,20,16,23	35,35,29,33	264	197
97,90,112,124	76,110,104,105	92,96,104,71	97,87,105,91	214	223
15,12,9,11	105,114,102,102	22,5,14,6	81,68,67,91	254	320
15,32,25,22	38,42,34,35	23,10,12,21	26,21,28,15	320	200
58,58,68,54	48,48,33,36	48,25,42,64	31,24,31,17	320	200
35,34,29,25	33,32,37,33	22,21,21,28	21,26,31,32	200	235
